,Fechas,TAIRE10_SSR,Estacion
493,2020-08-31,21.03478260869565,ITA-CJUS
494,2020-09-01,21.03333333333333,ITA-CJUS
495,2020-09-02,20.19545454545454,ITA-CJUS
496,2020-09-03,20.29166666666667,ITA-CJUS
497,2020-09-04,21.71250000000001,ITA-CJUS
498,2020-09-05,23.42083333333333,ITA-CJUS
499,2020-09-06,22.25,ITA-CJUS
500,2020-09-07,20.70833333333333,ITA-CJUS
501,2020-09-08,19.25833333333334,ITA-CJUS
502,2020-09-09,20.2375,ITA-CJUS
503,2020-09-10,22.13333333333333,ITA-CJUS
504,2020-09-11,22.0,ITA-CJUS
505,2020-09-12,21.62916666666666,ITA-CJUS
506,2020-09-13,23.25,ITA-CJUS
507,2020-09-14,23.39166666666666,ITA-CJUS
508,2020-09-15,21.9625,ITA-CJUS
509,2020-09-16,20.00416666666667,ITA-CJUS
510,2020-09-17,20.55416666666667,ITA-CJUS
511,2020-09-18,20.27916666666667,ITA-CJUS
512,2020-09-19,21.01304347826087,ITA-CJUS
513,2020-09-20,20.35416666666667,ITA-CJUS
514,2020-09-21,20.10833333333333,ITA-CJUS
515,2020-09-22,22.825,ITA-CJUS
516,2020-09-23,21.94545454545455,ITA-CJUS
517,2020-09-24,22.9375,ITA-CJUS
518,2020-09-25,22.90833333333333,ITA-CJUS
519,2020-09-26,21.29166666666666,ITA-CJUS
520,2020-09-27,21.90454545454545,ITA-CJUS
521,2020-09-28,22.06666666666667,ITA-CJUS
522,2020-09-29,20.85416666666667,ITA-CJUS
523,2020-09-30,20.90434782608695,ITA-CJUS
524,2020-10-01,22.27916666666667,ITA-CJUS
525,2020-10-02,20.10416666666667,ITA-CJUS
526,2020-10-03,19.82916666666667,ITA-CJUS
527,2020-10-04,20.06363636363637,ITA-CJUS
528,2020-10-05,20.28333333333333,ITA-CJUS
529,2020-10-06,21.02916666666667,ITA-CJUS
530,2020-10-07,22.1375,ITA-CJUS
531,2020-10-08,22.62083333333334,ITA-CJUS
532,2020-10-09,23.06818181818182,ITA-CJUS
533,2020-10-10,23.725,ITA-CJUS
534,2020-10-11,23.30416666666667,ITA-CJUS
535,2020-10-12,22.35416666666667,ITA-CJUS
536,2020-10-13,19.4625,ITA-CJUS
537,2020-10-14,21.275,ITA-CJUS
538,2020-10-15,22.4375,ITA-CJUS
539,2020-10-16,23.65,ITA-CJUS
540,2020-10-17,22.3375,ITA-CJUS
541,2020-10-18,21.47727272727273,ITA-CJUS
542,2020-10-19,19.66666666666666,ITA-CJUS
543,2020-10-20,22.03333333333333,ITA-CJUS
544,2020-10-21,21.9875,ITA-CJUS
545,2020-10-22,22.4125,ITA-CJUS
546,2020-10-23,21.85416666666667,ITA-CJUS
547,2020-10-24,20.535,ITA-CJUS
548,2020-10-25,20.325,ITA-CJUS
549,2020-10-26,22.00416666666666,ITA-CJUS
550,2020-10-27,21.80416666666666,ITA-CJUS
551,2020-10-28,21.3,ITA-CJUS
552,2020-10-29,20.49583333333333,ITA-CJUS
553,2020-10-30,20.73636363636363,ITA-CJUS
554,2020-10-31,20.1391304347826,ITA-CJUS
555,2020-11-01,20.73333333333333,ITA-CJUS
556,2020-11-02,22.05454545454545,ITA-CJUS
557,2020-11-03,21.45,ITA-CJUS
558,2020-11-04,21.1875,ITA-CJUS
559,2020-11-05,21.1625,ITA-CJUS
560,2020-11-06,21.00833333333334,ITA-CJUS
561,2020-11-07,21.39583333333333,ITA-CJUS
562,2020-11-08,21.04090909090909,ITA-CJUS
563,2020-11-09,20.14166666666667,ITA-CJUS
564,2020-11-10,20.71666666666667,ITA-CJUS
565,2020-11-11,19.70833333333334,ITA-CJUS
566,2020-11-12,20.29166666666667,ITA-CJUS
567,2020-11-13,20.1375,ITA-CJUS
568,2020-11-14,20.33181818181818,ITA-CJUS
569,2020-11-15,21.08333333333333,ITA-CJUS
570,2020-11-16,20.67916666666667,ITA-CJUS
571,2020-11-17,19.59166666666667,ITA-CJUS
572,2020-11-18,20.55833333333333,ITA-CJUS
573,2020-11-19,21.91818181818182,ITA-CJUS
574,2020-11-20,20.49166666666667,ITA-CJUS
575,2020-11-21,21.17916666666667,ITA-CJUS
576,2020-11-22,21.73333333333333,ITA-CJUS
577,2020-11-23,22.94545454545454,ITA-CJUS
578,2020-11-24,22.13333333333334,ITA-CJUS
579,2020-11-25,22.7,ITA-CJUS
580,2020-11-26,21.575,ITA-CJUS
581,2020-11-27,20.64583333333333,ITA-CJUS
582,2020-11-28,19.47916666666667,ITA-CJUS
583,2020-11-29,21.34782608695652,ITA-CJUS
584,2020-11-30,21.19565217391305,ITA-CJUS
585,2020-12-01,21.19090909090909,ITA-CJUS
586,2020-12-02,20.14166666666666,ITA-CJUS
587,2020-12-03,21.07083333333334,ITA-CJUS
588,2020-12-04,22.0875,ITA-CJUS
589,2020-12-05,22.7375,ITA-CJUS
590,2020-12-06,22.7375,ITA-CJUS
591,2020-12-07,22.13333333333333,ITA-CJUS
592,2020-12-08,22.24166666666667,ITA-CJUS
593,2020-12-09,21.24583333333333,ITA-CJUS
594,2020-12-10,22.24583333333333,ITA-CJUS
595,2020-12-11,22.98181818181818,ITA-CJUS
596,2020-12-12,21.75,ITA-CJUS
597,2020-12-13,21.83333333333333,ITA-CJUS
598,2020-12-14,22.0375,ITA-CJUS
599,2020-12-15,21.61666666666666,ITA-CJUS
600,2020-12-16,22.37727272727273,ITA-CJUS
601,2020-12-17,21.80833333333333,ITA-CJUS
602,2020-12-18,21.1,ITA-CJUS
603,2020-12-19,21.69166666666667,ITA-CJUS
604,2020-12-20,20.8625,ITA-CJUS
605,2020-12-21,22.63636363636364,ITA-CJUS
606,2020-12-22,21.8,ITA-CJUS
607,2020-12-23,22.6375,ITA-CJUS
608,2020-12-24,22.12727272727273,ITA-CJUS
609,2020-12-25,20.26818181818182,ITA-CJUS
610,2020-12-26,19.86818181818182,ITA-CJUS
611,2020-12-27,19.60416666666666,ITA-CJUS
612,2020-12-28,20.72916666666667,ITA-CJUS
613,2020-12-29,20.90833333333333,ITA-CJUS
614,2020-12-30,20.97916666666667,ITA-CJUS
615,2020-12-31,21.77826086956522,ITA-CJUS
616,2020-01-01,20.82083333333333,BEL-USBV
617,2020-01-02,21.70869565217391,BEL-USBV
618,2020-01-03,22.0125,BEL-USBV
619,2020-01-04,21.17083333333333,BEL-USBV
620,2020-01-05,20.85,BEL-USBV
621,2020-01-06,20.30833333333333,BEL-USBV
622,2020-01-07,20.2125,BEL-USBV
623,2020-01-08,20.6625,BEL-USBV
624,2020-01-09,21.4,BEL-USBV
625,2020-01-10,21.5625,BEL-USBV
626,2020-01-11,21.84583333333333,BEL-USBV
627,2020-01-12,21.69583333333333,BEL-USBV
628,2020-01-13,22.6875,BEL-USBV
629,2020-01-14,23.38333333333333,BEL-USBV
630,2020-01-15,21.77916666666667,BEL-USBV
631,2020-01-16,22.97916666666667,BEL-USBV
632,2020-01-17,22.55416666666667,BEL-USBV
633,2020-01-18,22.74166666666666,BEL-USBV
634,2020-01-19,23.48749999999999,BEL-USBV
635,2020-01-20,21.33333333333333,BEL-USBV
636,2020-01-21,20.47916666666667,BEL-USBV
637,2020-01-22,18.625,BEL-USBV
638,2020-01-23,20.41666666666666,BEL-USBV
639,2020-01-24,21.0625,BEL-USBV
640,2020-01-25,22.50833333333334,BEL-USBV
641,2020-01-26,21.575,BEL-USBV
642,2020-01-27,20.50416666666667,BEL-USBV
643,2020-01-28,19.99583333333333,BEL-USBV
644,2020-01-29,21.25833333333334,BEL-USBV
645,2020-01-30,21.13333333333333,BEL-USBV
646,2020-01-31,23.16521739130435,BEL-USBV
647,2020-02-01,23.55,BEL-USBV
648,2020-02-02,20.90416666666667,BEL-USBV
649,2020-02-03,22.79583333333333,BEL-USBV
650,2020-02-04,22.42608695652174,BEL-USBV
651,2020-02-05,21.91666666666667,BEL-USBV
652,2020-02-06,22.07083333333334,BEL-USBV
653,2020-02-07,21.87083333333333,BEL-USBV
654,2020-02-08,22.39583333333333,BEL-USBV
655,2020-02-09,21.58333333333333,BEL-USBV
656,2020-02-10,22.80833333333333,BEL-USBV
657,2020-02-11,23.575,BEL-USBV
658,2020-02-12,23.00416666666667,BEL-USBV
659,2020-02-13,22.80833333333333,BEL-USBV
660,2020-02-14,22.47916666666667,BEL-USBV
661,2020-02-15,21.9625,BEL-USBV
662,2020-02-16,23.12916666666666,BEL-USBV
663,2020-02-17,23.47916666666667,BEL-USBV
664,2020-02-18,24.31666666666667,BEL-USBV
665,2020-02-19,24.44583333333334,BEL-USBV
666,2020-02-20,23.56666666666667,BEL-USBV
667,2020-02-21,21.18181818181819,BEL-USBV
668,2020-02-22,20.7875,BEL-USBV
669,2020-02-23,21.61666666666666,BEL-USBV
670,2020-02-24,21.94166666666667,BEL-USBV
671,2020-02-25,23.2875,BEL-USBV
672,2020-02-26,22.49583333333333,BEL-USBV
673,2020-02-27,21.10416666666667,BEL-USBV
674,2020-02-28,21.68333333333333,BEL-USBV
675,2020-02-29,22.18260869565217,BEL-USBV
676,2020-03-01,22.83333333333333,BEL-USBV
677,2020-03-02,22.94166666666666,BEL-USBV
678,2020-03-03,23.94583333333334,BEL-USBV
679,2020-03-04,22.8625,BEL-USBV
680,2020-03-05,23.9,BEL-USBV
681,2020-03-06,24.125,BEL-USBV
682,2020-03-07,22.53333333333333,BEL-USBV
683,2020-03-08,22.00416666666666,BEL-USBV
684,2020-03-09,22.9,BEL-USBV
685,2020-03-10,20.95833333333333,BEL-USBV
686,2020-03-11,20.65416666666667,BEL-USBV
687,2020-03-12,22.54761904761904,BEL-USBV
688,2020-03-13,22.14583333333334,BEL-USBV
689,2020-03-14,21.7625,BEL-USBV
690,2020-03-15,21.99583333333333,BEL-USBV
691,2020-03-16,22.24583333333333,BEL-USBV
692,2020-03-17,22.15833333333333,BEL-USBV
693,2020-03-18,21.99583333333333,BEL-USBV
694,2020-03-19,22.34583333333333,BEL-USBV
695,2020-03-20,20.325,BEL-USBV
696,2020-03-21,19.8625,BEL-USBV
697,2020-03-22,21.2375,BEL-USBV
698,2020-03-23,21.65833333333333,BEL-USBV
699,2020-03-24,19.925,BEL-USBV
700,2020-03-25,22.31818181818182,BEL-USBV
701,2020-03-26,22.35833333333333,BEL-USBV
702,2020-03-27,22.37916666666667,BEL-USBV
703,2020-03-28,22.45833333333333,BEL-USBV
704,2020-03-29,21.62916666666667,BEL-USBV
705,2020-03-30,22.10454545454546,BEL-USBV
706,2020-03-31,21.6,BEL-USBV
707,2020-04-01,20.68181818181818,BEL-USBV
708,2020-04-02,22.60833333333333,BEL-USBV
709,2020-04-03,23.79583333333334,BEL-USBV
710,2020-04-04,23.52083333333333,BEL-USBV
711,2020-04-05,23.0,BEL-USBV
712,2020-04-06,22.575,BEL-USBV
713,2020-04-07,23.8,BEL-USBV
714,2020-04-08,24.25,BEL-USBV
715,2020-04-09,22.54583333333333,BEL-USBV
716,2020-04-10,22.475,BEL-USBV
717,2020-04-11,22.29583333333333,BEL-USBV
718,2020-04-12,22.91666666666667,BEL-USBV
719,2020-04-13,22.05833333333333,BEL-USBV
720,2020-04-14,20.8,BEL-USBV
721,2020-04-15,21.02083333333334,BEL-USBV
722,2020-04-16,21.6875,BEL-USBV
723,2020-04-17,21.49583333333333,BEL-USBV
724,2020-04-18,20.52916666666667,BEL-USBV
725,2020-04-19,19.82083333333333,BEL-USBV
726,2020-04-20,21.70416666666667,BEL-USBV
727,2020-04-21,19.85,BEL-USBV
728,2020-04-22,20.8125,BEL-USBV
729,2020-04-23,21.2,BEL-USBV
730,2020-04-24,21.06666666666667,BEL-USBV
731,2020-04-25,21.25833333333334,BEL-USBV
732,2020-04-26,23.37916666666666,BEL-USBV
733,2020-04-27,22.91666666666667,BEL-USBV
734,2020-04-28,22.80416666666667,BEL-USBV
735,2020-04-29,22.27083333333333,BEL-USBV
736,2020-04-30,21.03478260869565,BEL-USBV
737,2020-05-01,21.65833333333333,BEL-USBV
738,2020-05-02,23.14090909090909,BEL-USBV
739,2020-05-03,22.48333333333334,BEL-USBV
740,2020-05-04,23.73333333333333,BEL-USBV
741,2020-05-05,23.77083333333333,BEL-USBV
742,2020-05-06,23.32083333333333,BEL-USBV
743,2020-05-07,23.75416666666666,BEL-USBV
744,2020-05-08,23.73750000000001,BEL-USBV
745,2020-05-09,24.75833333333333,BEL-USBV
746,2020-05-10,23.9,BEL-USBV
747,2020-05-11,22.1125,BEL-USBV
748,2020-05-12,22.25833333333334,BEL-USBV
749,2020-05-13,21.57272727272727,BEL-USBV
750,2020-05-14,23.0125,BEL-USBV
751,2020-05-15,23.10416666666667,BEL-USBV
752,2020-05-16,24.12916666666667,BEL-USBV
753,2020-05-17,23.13333333333333,BEL-USBV
754,2020-05-18,23.97916666666666,BEL-USBV
755,2020-05-19,19.35416666666666,BEL-USBV
756,2020-05-20,22.7625,BEL-USBV
757,2020-05-21,23.7625,BEL-USBV
758,2020-05-22,22.72916666666667,BEL-USBV
759,2020-05-23,23.78333333333333,BEL-USBV
760,2020-05-24,24.56666666666667,BEL-USBV
761,2020-05-25,24.22916666666667,BEL-USBV
762,2020-05-26,24.5,BEL-USBV
763,2020-05-27,21.16666666666666,BEL-USBV
764,2020-05-28,19.77083333333333,BEL-USBV
765,2020-05-29,20.36666666666666,BEL-USBV
766,2020-05-30,19.20416666666667,BEL-USBV
767,2020-05-31,19.62173913043479,BEL-USBV
768,2020-06-01,21.60869565217391,BEL-USBV
769,2020-06-02,21.65833333333334,BEL-USBV
770,2020-06-03,18.24166666666666,BEL-USBV
771,2020-06-04,22.59583333333333,BEL-USBV
772,2020-06-05,22.80833333333333,BEL-USBV
773,2020-06-06,20.97083333333333,BEL-USBV
774,2020-06-07,22.7,BEL-USBV
775,2020-06-08,23.30416666666666,BEL-USBV
776,2020-06-09,20.66818181818181,BEL-USBV
777,2020-06-10,19.15,BEL-USBV
778,2020-06-11,19.82083333333334,BEL-USBV
779,2020-06-12,19.5125,BEL-USBV
780,2020-06-13,21.15416666666667,BEL-USBV
781,2020-06-14,22.425,BEL-USBV
782,2020-06-15,20.70833333333333,BEL-USBV
783,2020-06-16,21.6875,BEL-USBV
784,2020-06-17,19.79583333333334,BEL-USBV
785,2020-06-18,21.56190476190476,BEL-USBV
786,2020-06-19,22.05,BEL-USBV
787,2020-06-20,21.45833333333333,BEL-USBV
788,2020-06-21,22.02083333333333,BEL-USBV
789,2020-06-22,21.875,BEL-USBV
790,2020-06-23,22.43333333333333,BEL-USBV
791,2020-06-24,21.41666666666666,BEL-USBV
792,2020-06-25,22.3,BEL-USBV
793,2020-06-26,21.00833333333333,BEL-USBV
794,2020-06-27,21.50833333333334,BEL-USBV
795,2020-06-28,20.0875,BEL-USBV
796,2020-06-29,22.14166666666667,BEL-USBV
797,2020-06-30,22.66086956521739,BEL-USBV
798,2020-07-01,20.92916666666666,BEL-USBV
799,2020-07-02,21.41666666666667,BEL-USBV
800,2020-07-03,21.75,BEL-USBV
801,2020-07-04,20.7,BEL-USBV
802,2020-07-05,19.30416666666666,BEL-USBV
803,2020-07-06,20.44583333333333,BEL-USBV
804,2020-07-07,19.87916666666667,BEL-USBV
805,2020-07-08,20.31666666666667,BEL-USBV
806,2020-07-09,20.85833333333334,BEL-USBV
807,2020-07-10,21.80833333333334,BEL-USBV
808,2020-07-11,19.87916666666667,BEL-USBV
809,2020-07-12,20.25,BEL-USBV
810,2020-07-13,21.91666666666666,BEL-USBV
811,2020-07-14,21.08333333333333,BEL-USBV
812,2020-07-15,21.11666666666666,BEL-USBV
813,2020-07-16,21.91666666666667,BEL-USBV
814,2020-07-17,22.80416666666666,BEL-USBV
815,2020-07-18,23.23181818181819,BEL-USBV
816,2020-07-19,23.12916666666666,BEL-USBV
817,2020-07-20,22.81666666666667,BEL-USBV
818,2020-07-21,21.65416666666667,BEL-USBV
819,2020-07-22,20.7375,BEL-USBV
820,2020-07-23,19.40833333333333,BEL-USBV
821,2020-07-24,18.45833333333333,BEL-USBV
822,2020-07-25,19.37916666666667,BEL-USBV
823,2020-07-26,21.68333333333334,BEL-USBV
824,2020-07-27,21.71666666666667,BEL-USBV
825,2020-07-28,22.31666666666667,BEL-USBV
826,2020-07-29,23.14166666666667,BEL-USBV
827,2020-07-30,21.32727272727273,BEL-USBV
828,2020-08-01,22.61666666666667,BEL-USBV
829,2020-08-02,22.8625,BEL-USBV
830,2020-08-03,22.98333333333333,BEL-USBV
831,2020-08-04,23.32083333333333,BEL-USBV
832,2020-08-05,22.75,BEL-USBV
833,2020-08-06,22.075,BEL-USBV
834,2020-08-07,23.44166666666666,BEL-USBV
835,2020-08-08,23.65,BEL-USBV
836,2020-08-09,23.75833333333333,BEL-USBV
837,2020-08-10,23.23333333333333,BEL-USBV
838,2020-08-11,22.875,BEL-USBV
839,2020-08-12,22.7,BEL-USBV
840,2020-08-13,21.7875,BEL-USBV
841,2020-08-14,21.36363636363636,BEL-USBV
842,2020-08-15,21.77916666666667,BEL-USBV
843,2020-08-16,20.96666666666667,BEL-USBV
844,2020-08-17,20.62083333333333,BEL-USBV
845,2020-08-18,21.93333333333333,BEL-USBV
846,2020-08-19,20.90416666666667,BEL-USBV
847,2020-08-20,21.25416666666667,BEL-USBV
848,2020-08-21,21.60416666666667,BEL-USBV
849,2020-08-22,19.53333333333333,BEL-USBV
850,2020-08-23,20.10416666666666,BEL-USBV
851,2020-08-24,19.85833333333333,BEL-USBV
852,2020-08-25,20.19166666666667,BEL-USBV
853,2020-08-26,20.05454545454546,BEL-USBV
854,2020-08-27,20.10833333333333,BEL-USBV
855,2020-08-28,22.00416666666666,BEL-USBV
856,2020-08-29,20.69583333333333,BEL-USBV
857,2020-08-30,19.35416666666667,BEL-USBV
858,2020-08-31,19.3,BEL-USBV
859,2020-09-01,20.07916666666667,BEL-USBV
860,2020-09-02,19.2,BEL-USBV
861,2020-09-03,18.92083333333333,BEL-USBV
862,2020-09-04,21.17727272727273,BEL-USBV
863,2020-09-05,22.52083333333333,BEL-USBV
864,2020-09-06,21.34166666666667,BEL-USBV
865,2020-09-07,20.01666666666667,BEL-USBV
866,2020-09-08,18.68571428571429,BEL-USBV
867,2020-09-09,20.125,BEL-USBV
868,2020-09-10,21.67083333333333,BEL-USBV
869,2020-09-11,22.35833333333333,BEL-USBV
870,2020-09-12,20.74166666666667,BEL-USBV
871,2020-09-13,22.33333333333334,BEL-USBV
872,2020-09-14,22.40416666666667,BEL-USBV
873,2020-09-15,21.24583333333333,BEL-USBV
874,2020-09-16,19.94583333333333,BEL-USBV
875,2020-09-17,19.6875,BEL-USBV
876,2020-09-18,19.99583333333333,BEL-USBV
877,2020-09-19,20.6125,BEL-USBV
878,2020-09-20,19.7875,BEL-USBV
879,2020-09-21,20.50869565217392,BEL-USBV
880,2020-09-22,22.49583333333333,BEL-USBV
881,2020-09-23,22.55454545454546,BEL-USBV
882,2020-09-24,22.54583333333333,BEL-USBV
883,2020-09-25,22.475,BEL-USBV
884,2020-09-26,20.47083333333333,BEL-USBV
885,2020-09-27,21.48181818181818,BEL-USBV
886,2020-09-28,21.48333333333333,BEL-USBV
887,2020-09-29,20.72916666666667,BEL-USBV
888,2020-09-30,20.78695652173913,BEL-USBV
889,2020-10-01,22.6375,BEL-USBV
890,2020-10-02,20.30833333333333,BEL-USBV
891,2020-10-03,19.57727272727273,BEL-USBV
892,2020-10-04,20.66666666666667,BEL-USBV
893,2020-10-05,20.00833333333334,BEL-USBV
894,2020-10-06,20.20833333333333,BEL-USBV
895,2020-10-07,21.71666666666667,BEL-USBV
896,2020-10-08,22.20833333333333,BEL-USBV
897,2020-10-09,21.99583333333333,BEL-USBV
898,2020-10-10,23.32916666666667,BEL-USBV
899,2020-10-11,22.88333333333333,BEL-USBV
900,2020-10-12,22.12083333333333,BEL-USBV
901,2020-10-13,19.05,BEL-USBV
902,2020-10-14,21.04166666666667,BEL-USBV
903,2020-10-15,22.0875,BEL-USBV
904,2020-10-16,22.95454545454545,BEL-USBV
905,2020-10-17,22.22916666666667,BEL-USBV
906,2020-10-18,20.97727272727272,BEL-USBV
907,2020-10-19,19.57083333333333,BEL-USBV
908,2020-10-20,21.0,BEL-USBV
909,2020-10-21,22.07916666666667,BEL-USBV
910,2020-10-22,22.36666666666666,BEL-USBV
911,2020-10-23,21.82083333333334,BEL-USBV
912,2020-10-24,19.45833333333334,BEL-USBV
913,2020-10-25,19.59166666666667,BEL-USBV
914,2020-10-26,21.4,BEL-USBV
915,2020-10-27,20.52916666666667,BEL-USBV
916,2020-10-28,20.8875,BEL-USBV
917,2020-10-29,19.97083333333333,BEL-USBV
918,2020-10-30,20.56818181818182,BEL-USBV
919,2020-10-31,19.99523809523809,BEL-USBV
920,2020-11-01,19.86666666666667,BEL-USBV
921,2020-11-02,21.84583333333333,BEL-USBV
922,2020-11-03,20.68695652173913,BEL-USBV
923,2020-11-04,21.05416666666667,BEL-USBV
924,2020-11-05,20.53333333333334,BEL-USBV
925,2020-11-06,19.83333333333333,BEL-USBV
926,2020-11-07,20.78181818181818,BEL-USBV
927,2020-11-08,19.7125,BEL-USBV
928,2020-11-09,19.32272727272728,BEL-USBV
929,2020-11-10,20.3,BEL-USBV
930,2020-11-11,18.95454545454545,BEL-USBV
931,2020-11-12,20.09,BEL-USBV
932,2020-11-13,20.19583333333333,BEL-USBV
933,2020-11-14,19.7,BEL-USBV
934,2020-11-15,20.05416666666666,BEL-USBV
935,2020-11-16,20.47916666666667,BEL-USBV
936,2020-11-17,19.48181818181818,BEL-USBV
937,2020-11-18,19.90416666666667,BEL-USBV
938,2020-11-19,20.29166666666667,BEL-USBV
939,2020-11-20,19.75,BEL-USBV
940,2020-11-21,20.67083333333333,BEL-USBV
941,2020-11-22,21.43333333333333,BEL-USBV
942,2020-11-23,21.71250000000001,BEL-USBV
943,2020-11-24,21.6625,BEL-USBV
944,2020-11-25,21.34583333333333,BEL-USBV
945,2020-11-26,21.675,BEL-USBV
946,2020-11-27,20.23333333333333,BEL-USBV
947,2020-11-28,19.3125,BEL-USBV
948,2020-11-29,21.25416666666667,BEL-USBV
949,2020-11-30,20.13913043478261,BEL-USBV
950,2020-12-01,21.1,BEL-USBV
951,2020-12-02,19.60416666666667,BEL-USBV
952,2020-12-03,20.59166666666667,BEL-USBV
953,2020-12-04,20.76521739130435,BEL-USBV
954,2020-12-05,21.58333333333333,BEL-USBV
955,2020-12-06,22.125,BEL-USBV
956,2020-12-07,20.91666666666667,BEL-USBV
957,2020-12-08,21.35416666666667,BEL-USBV
958,2020-12-09,20.57916666666667,BEL-USBV
959,2020-12-10,21.24583333333333,BEL-USBV
960,2020-12-11,21.15416666666667,BEL-USBV
961,2020-12-12,20.77083333333333,BEL-USBV
962,2020-12-13,20.575,BEL-USBV
963,2020-12-14,21.34583333333333,BEL-USBV
964,2020-12-15,21.39166666666667,BEL-USBV
965,2020-12-16,21.33333333333333,BEL-USBV
966,2020-12-17,21.00416666666667,BEL-USBV
967,2020-12-18,19.80833333333333,BEL-USBV
968,2020-12-19,20.51666666666667,BEL-USBV
969,2020-12-20,20.02083333333334,BEL-USBV
970,2020-12-21,21.87,BEL-USBV
971,2020-12-22,20.84166666666667,BEL-USBV
972,2020-12-23,21.67083333333333,BEL-USBV
973,2020-12-24,21.49583333333333,BEL-USBV
974,2020-12-25,20.175,BEL-USBV
975,2020-12-26,20.475,BEL-USBV
976,2020-12-27,19.20909090909091,BEL-USBV
977,2020-12-28,20.40833333333333,BEL-USBV
978,2020-12-29,20.59583333333333,BEL-USBV
979,2020-12-30,21.0875,BEL-USBV
980,2020-12-31,21.36521739130435,BEL-USBV
